person_relationship_id,person_relationship_sequence,person_id_1,relationship_type,person_id_2,relationship_category,reference_id,relationship_notes
Immer_1:Hanani_3:4291,4291,Immer_1,ancestor,Hanani_3,inferred,EZR 10:20,
Hanani_3:Immer_1:4292,4292,Hanani_3,descendant,Immer_1,explicit,EZR 10:20,
Immer_1:Zebadiah_9:4293,4293,Immer_1,ancestor,Zebadiah_9,inferred,EZR 10:20,
Zebadiah_9:Immer_1:4294,4294,Zebadiah_9,descendant,Immer_1,explicit,EZR 10:20,
Harim_1:Elijah_3:4295,4295,Harim_1,ancestor,Elijah_3,inferred,EZR 10:21,
Elijah_3:Harim_1:4296,4296,Elijah_3,descendant,Harim_1,explicit,EZR 10:21,
Harim_1:Shemaiah_15:4297,4297,Harim_1,ancestor,Shemaiah_15,inferred,EZR 10:21,
Shemaiah_15:Harim_1:4298,4298,Shemaiah_15,descendant,Harim_1,explicit,EZR 10:21,
Harim_1:Jehiel_7:4299,4299,Harim_1,ancestor,Jehiel_7,inferred,EZR 10:21,
Jehiel_7:Harim_1:4300,4300,Jehiel_7,descendant,Harim_1,explicit,EZR 10:21,
Harim_1:Uzziah_2:4301,4301,Harim_1,ancestor,Uzziah_2,inferred,EZR 10:21,
Uzziah_2:Harim_1:4302,4302,Uzziah_2,descendant,Harim_1,explicit,EZR 10:21,
Pashhur_1:Elioenai_4:4303,4303,Pashhur_1,ancestor,Elioenai_4,inferred,EZR 10:22,
Elioenai_4:Pashhur_1:4304,4304,Elioenai_4,descendant,Pashhur_1,explicit,EZR 10:22,
Pashhur_1:Maaseiah_7:4305,4305,Pashhur_1,ancestor,Maaseiah_7,inferred,EZR 10:22,
Maaseiah_7:Pashhur_1:4306,4306,Maaseiah_7,descendant,Pashhur_1,explicit,EZR 10:22,
Pashhur_1:Ishmael_6:4307,4307,Pashhur_1,ancestor,Ishmael_6,inferred,EZR 10:22,
Ishmael_6:Pashhur_1:4308,4308,Ishmael_6,descendant,Pashhur_1,explicit,EZR 10:22,
Pashhur_1:Netanel_1:4309,4309,Pashhur_1,ancestor,Netanel_1,inferred,EZR 10:22,
Netanel_1:Pashhur_1:4310,4310,Netanel_1,descendant,Pashhur_1,explicit,EZR 10:22,
Pashhur_1:Jozabad_6:4311,4311,Pashhur_1,ancestor,Jozabad_6,inferred,EZR 10:22,
Jozabad_6:Pashhur_1:4312,4312,Jozabad_6,descendant,Pashhur_1,explicit,EZR 10:22,
Pashhur_1:Elasah_1:4313,4313,Pashhur_1,ancestor,Elasah_1,inferred,EZR 10:22,
Elasah_1:Pashhur_1:4314,4314,Elasah_1,descendant,Pashhur_1,explicit,EZR 10:22,
Levi_1:Jozabad_7:4315,4315,Levi_1,ancestor,Jozabad_7,inferred,EZR 10:23,
Jozabad_7:Levi_1:4316,4316,Jozabad_7,descendant,Levi_1,explicit,EZR 10:23,
Levi_1:Shimei_14:4317,4317,Levi_1,ancestor,Shimei_14,inferred,EZR 10:23,
Shimei_14:Levi_1:4318,4318,Shimei_14,descendant,Levi_1,explicit,EZR 10:23,
Levi_1:Kelaiah_1:4319,4319,Levi_1,ancestor,Kelaiah_1,inferred,EZR 10:23,
Kelaiah_1:Levi_1:4320,4320,Kelaiah_1,descendant,Levi_1,explicit,EZR 10:23,
Levi_1:Pethahiah_2:4321,4321,Levi_1,ancestor,Pethahiah_2,inferred,EZR 10:23,
Pethahiah_2:Levi_1:4322,4322,Pethahiah_2,descendant,Levi_1,explicit,EZR 10:23,
Levi_1:Judah_2:4323,4323,Levi_1,ancestor,Judah_2,inferred,EZR 10:23,
Judah_2:Levi_1:4324,4324,Judah_2,descendant,Levi_1,explicit,EZR 10:23,
Levi_1:Eliashib_4:4325,4325,Levi_1,ancestor,Eliashib_4,inferred,EZR 10:23,
Eliashib_4:Levi_1:4326,4326,Eliashib_4,descendant,Levi_1,explicit,EZR 10:23,
Levi_1:Shallum_9:4327,4327,Levi_1,ancestor,Shallum_9,inferred,EZR 10:24,
Shallum_9:Levi_1:4328,4328,Shallum_9,descendant,Levi_1,explicit,EZR 10:24,
Levi_1:Telem_1:4329,4329,Levi_1,ancestor,Telem_1,inferred,EZR 10:24,
Telem_1:Levi_1:4330,4330,Telem_1,descendant,Levi_1,explicit,EZR 10:24,
Levi_1:Uri_3:4331,4331,Levi_1,ancestor,Uri_3,inferred,EZR 10:24,
Uri_3:Levi_1:4332,4332,Uri_3,descendant,Levi_1,explicit,EZR 10:24,
Parosh_1:Ramiah_1:4333,4333,Parosh_1,ancestor,Ramiah_1,inferred,EZR 10:25,
Ramiah_1:Parosh_1:4334,4334,Ramiah_1,descendant,Parosh_1,explicit,EZR 10:25,
Parosh_1:Izziah_1:4335,4335,Parosh_1,ancestor,Izziah_1,inferred,EZR 10:25,
Izziah_1:Parosh_1:4336,4336,Izziah_1,descendant,Parosh_1,explicit,EZR 10:25,
Parosh_1:Malchijah_3:4337,4337,Parosh_1,ancestor,Malchijah_3,inferred,EZR 10:25,
Malchijah_3:Parosh_1:4338,4338,Malchijah_3,descendant,Parosh_1,explicit,EZR 10:25,
Parosh_1:Mijamin_2:4339,4339,Parosh_1,ancestor,Mijamin_2,inferred,EZR 10:25,
Mijamin_2:Parosh_1:4340,4340,Mijamin_2,descendant,Parosh_1,explicit,EZR 10:25,
Parosh_1:Eleazar_7:4341,4341,Parosh_1,ancestor,Eleazar_7,inferred,EZR 10:25,
Eleazar_7:Parosh_1:4342,4342,Eleazar_7,descendant,Parosh_1,explicit,EZR 10:25,
Parosh_1:Malchijah_4:4343,4343,Parosh_1,ancestor,Malchijah_4,inferred,EZR 10:25,
Malchijah_4:Parosh_1:4344,4344,Malchijah_4,descendant,Parosh_1,explicit,EZR 10:25,
Parosh_1:Benaiah_7:4345,4345,Parosh_1,ancestor,Benaiah_7,inferred,EZR 10:25,
Benaiah_7:Parosh_1:4346,4346,Benaiah_7,descendant,Parosh_1,explicit,EZR 10:25,
Elam_4:Mattaniah_5:4347,4347,Elam_4,ancestor,Mattaniah_5,inferred,EZR 10:26,
Mattaniah_5:Elam_4:4348,4348,Mattaniah_5,descendant,Elam_4,explicit,EZR 10:26,
Elam_4:Zechariah_18:4349,4349,Elam_4,ancestor,Zechariah_18,inferred,EZR 10:26,
Zechariah_18:Elam_4:4350,4350,Zechariah_18,descendant,Elam_4,explicit,EZR 10:26,
Elam_4:Jehiel_8:4351,4351,Elam_4,ancestor,Jehiel_8,inferred,EZR 10:26,
Jehiel_8:Elam_4:4352,4352,Jehiel_8,descendant,Elam_4,explicit,EZR 10:26,
Elam_4:Abdi_2:4353,4353,Elam_4,ancestor,Abdi_2,inferred,EZR 10:26,
Abdi_2:Elam_4:4354,4354,Abdi_2,descendant,Elam_4,explicit,EZR 10:26,
Elam_4:Jeremoth_5:4355,4355,Elam_4,ancestor,Jeremoth_5,inferred,EZR 10:26,
Jeremoth_5:Elam_4:4356,4356,Jeremoth_5,descendant,Elam_4,explicit,EZR 10:26,
Elam_4:Elijah_4:4357,4357,Elam_4,ancestor,Elijah_4,inferred,EZR 10:26,
Elijah_4:Elam_4:4358,4358,Elijah_4,descendant,Elam_4,explicit,EZR 10:26,
Zattu_1:Elioenai_5:4359,4359,Zattu_1,ancestor,Elioenai_5,inferred,EZR 10:27,
Elioenai_5:Zattu_1:4360,4360,Elioenai_5,descendant,Zattu_1,explicit,EZR 10:27,
Zattu_1:Eliashib_5:4361,4361,Zattu_1,ancestor,Eliashib_5,inferred,EZR 10:27,
Eliashib_5:Zattu_1:4362,4362,Eliashib_5,descendant,Zattu_1,explicit,EZR 10:27,
Zattu_1:Mattaniah_6:4363,4363,Zattu_1,ancestor,Mattaniah_6,inferred,EZR 10:27,
Mattaniah_6:Zattu_1:4364,4364,Mattaniah_6,descendant,Zattu_1,explicit,EZR 10:27,
Zattu_1:Jeremoth_6:4365,4365,Zattu_1,ancestor,Jeremoth_6,inferred,EZR 10:27,
Jeremoth_6:Zattu_1:4366,4366,Jeremoth_6,descendant,Zattu_1,explicit,EZR 10:27,
Zattu_1:Zabad_4:4367,4367,Zattu_1,ancestor,Zabad_4,inferred,EZR 10:27,
Zabad_4:Zattu_1:4368,4368,Zabad_4,descendant,Zattu_1,explicit,EZR 10:27,
Zattu_1:Aziza_1:4369,4369,Zattu_1,ancestor,Aziza_1,inferred,EZR 10:27,
Aziza_1:Zattu_1:4370,4370,Aziza_1,descendant,Zattu_1,explicit,EZR 10:27,
Bebai_1:Jehohanan_2:4371,4371,Bebai_1,ancestor,Jehohanan_2,inferred,EZR 10:28,
Jehohanan_2:Bebai_1:4372,4372,Jehohanan_2,descendant,Bebai_1,explicit,EZR 10:28,
Bebai_1:Hananiah_5:4373,4373,Bebai_1,ancestor,Hananiah_5,inferred,EZR 10:28,
Hananiah_5:Bebai_1:4374,4374,Hananiah_5,descendant,Bebai_1,explicit,EZR 10:28,
Bebai_1:Zabbai_1:4375,4375,Bebai_1,ancestor,Zabbai_1,inferred,EZR 10:28,
Zabbai_1:Bebai_1:4376,4376,Zabbai_1,descendant,Bebai_1,explicit,EZR 10:28,
Bebai_1:Athlai_1:4377,4377,Bebai_1,ancestor,Athlai_1,inferred,EZR 10:28,
Athlai_1:Bebai_1:4378,4378,Athlai_1,descendant,Bebai_1,explicit,EZR 10:28,
Bani_4:Meshullam_10:4379,4379,Bani_4,ancestor,Meshullam_10,inferred,EZR 10:29,
Meshullam_10:Bani_4:4380,4380,Meshullam_10,descendant,Bani_4,explicit,EZR 10:29,
Bani_4:Malluch_2:4381,4381,Bani_4,ancestor,Malluch_2,inferred,EZR 10:29,
Malluch_2:Bani_4:4382,4382,Malluch_2,descendant,Bani_4,explicit,EZR 10:29,
Bani_4:Adaiah_6:4383,4383,Bani_4,ancestor,Adaiah_6,inferred,EZR 10:29,
Adaiah_6:Bani_4:4384,4384,Adaiah_6,descendant,Bani_4,explicit,EZR 10:29,
Bani_4:Jashub_1:4385,4385,Bani_4,ancestor,Jashub_1,inferred,EZR 10:29,
Jashub_1:Bani_4:4386,4386,Jashub_1,descendant,Bani_4,explicit,EZR 10:29,
Bani_4:Sheal_1:4387,4387,Bani_4,ancestor,Sheal_1,inferred,EZR 10:29,
Sheal_1:Bani_4:4388,4388,Sheal_1,descendant,Bani_4,explicit,EZR 10:29,
Bani_4:Jeremoth_7:4389,4389,Bani_4,ancestor,Jeremoth_7,inferred,EZR 10:29,
Jeremoth_7:Bani_4:4390,4390,Jeremoth_7,descendant,Bani_4,explicit,EZR 10:29,
Pahath-moab_1:Adna_1:4391,4391,Pahath-moab_1,ancestor,Adna_1,inferred,EZR 10:30,
Adna_1:Pahath-moab_1:4392,4392,Adna_1,descendant,Pahath-moab_1,explicit,EZR 10:30,
Pahath-moab_1:Chelal_1:4393,4393,Pahath-moab_1,ancestor,Chelal_1,inferred,EZR 10:30,
Chelal_1:Pahath-moab_1:4394,4394,Chelal_1,descendant,Pahath-moab_1,explicit,EZR 10:30,
Pahath-moab_1:Benaiah_8:4395,4395,Pahath-moab_1,ancestor,Benaiah_8,inferred,EZR 10:30,
Benaiah_8:Pahath-moab_1:4396,4396,Benaiah_8,descendant,Pahath-moab_1,explicit,EZR 10:30,
Pahath-moab_1:Maaseiah_8:4397,4397,Pahath-moab_1,ancestor,Maaseiah_8,inferred,EZR 10:30,
Maaseiah_8:Pahath-moab_1:4398,4398,Maaseiah_8,descendant,Pahath-moab_1,explicit,EZR 10:30,
Pahath-moab_1:Mattaniah_7:4399,4399,Pahath-moab_1,ancestor,Mattaniah_7,inferred,EZR 10:30,
Mattaniah_7:Pahath-moab_1:4400,4400,Mattaniah_7,descendant,Pahath-moab_1,explicit,EZR 10:30,
Pahath-moab_1:Bezalel_2:4401,4401,Pahath-moab_1,ancestor,Bezalel_2,inferred,EZR 10:30,
Bezalel_2:Pahath-moab_1:4402,4402,Bezalel_2,descendant,Pahath-moab_1,explicit,EZR 10:30,
Pahath-moab_1:Binnui_2:4403,4403,Pahath-moab_1,ancestor,Binnui_2,inferred,EZR 10:30,
Binnui_2:Pahath-moab_1:4404,4404,Binnui_2,descendant,Pahath-moab_1,explicit,EZR 10:30,
Pahath-moab_1:Manasseh_4:4405,4405,Pahath-moab_1,ancestor,Manasseh_4,inferred,EZR 10:30,
Manasseh_4:Pahath-moab_1:4406,4406,Manasseh_4,descendant,Pahath-moab_1,explicit,EZR 10:30,
Harim_2:Eliezer_8:4407,4407,Harim_2,ancestor,Eliezer_8,inferred,EZR 10:31,
Eliezer_8:Harim_2:4408,4408,Eliezer_8,descendant,Harim_2,explicit,EZR 10:31,
Harim_2:Isshijah_1:4409,4409,Harim_2,ancestor,Isshijah_1,inferred,EZR 10:31,
Isshijah_1:Harim_2:4410,4410,Isshijah_1,descendant,Harim_2,explicit,EZR 10:31,
Harim_2:Malchijah_5:4411,4411,Harim_2,ancestor,Malchijah_5,inferred,EZR 10:31,
Malchijah_5:Harim_2:4412,4412,Malchijah_5,descendant,Harim_2,explicit,EZR 10:31,
Harim_2:Shemaiah_16:4413,4413,Harim_2,ancestor,Shemaiah_16,inferred,EZR 10:31,
Shemaiah_16:Harim_2:4414,4414,Shemaiah_16,descendant,Harim_2,explicit,EZR 10:31,
Harim_2:Shimeon_1:4415,4415,Harim_2,ancestor,Shimeon_1,inferred,EZR 10:31,
Shimeon_1:Harim_2:4416,4416,Shimeon_1,descendant,Harim_2,explicit,EZR 10:31,
Harim_2:Benjamin_3:4417,4417,Harim_2,ancestor,Benjamin_3,inferred,EZR 10:32,
Benjamin_3:Harim_2:4418,4418,Benjamin_3,descendant,Harim_2,explicit,EZR 10:32,
Harim_2:Malluch_3:4419,4419,Harim_2,ancestor,Malluch_3,inferred,EZR 10:32,
Malluch_3:Harim_2:4420,4420,Malluch_3,descendant,Harim_2,explicit,EZR 10:32,
Harim_2:Shemariah_3:4421,4421,Harim_2,ancestor,Shemariah_3,inferred,EZR 10:32,
Shemariah_3:Harim_2:4422,4422,Shemariah_3,descendant,Harim_2,explicit,EZR 10:32,
Hashum_1:Mattenai_1:4423,4423,Hashum_1,ancestor,Mattenai_1,inferred,EZR 10:33,
Mattenai_1:Hashum_1:4424,4424,Mattenai_1,descendant,Hashum_1,explicit,EZR 10:33,
Hashum_1:Mattattah_1:4425,4425,Hashum_1,ancestor,Mattattah_1,inferred,EZR 10:33,
Mattattah_1:Hashum_1:4426,4426,Mattattah_1,descendant,Hashum_1,explicit,EZR 10:33,
Hashum_1:Zabad_5:4427,4427,Hashum_1,ancestor,Zabad_5,inferred,EZR 10:33,
Zabad_5:Hashum_1:4428,4428,Zabad_5,descendant,Hashum_1,explicit,EZR 10:33,
Hashum_1:Eliphelet_6:4429,4429,Hashum_1,ancestor,Eliphelet_6,inferred,EZR 10:33,
Eliphelet_6:Hashum_1:4430,4430,Eliphelet_6,descendant,Hashum_1,explicit,EZR 10:33,
Hashum_1:Jeremai_1:4431,4431,Hashum_1,ancestor,Jeremai_1,inferred,EZR 10:33,
Jeremai_1:Hashum_1:4432,4432,Jeremai_1,descendant,Hashum_1,explicit,EZR 10:33,
Hashum_1:Manasseh_5:4433,4433,Hashum_1,ancestor,Manasseh_5,inferred,EZR 10:33,
Manasseh_5:Hashum_1:4434,4434,Manasseh_5,descendant,Hashum_1,explicit,EZR 10:33,
Hashum_1:Shimei_15:4435,4435,Hashum_1,ancestor,Shimei_15,inferred,EZR 10:33,
Shimei_15:Hashum_1:4436,4436,Shimei_15,descendant,Hashum_1,explicit,EZR 10:33,
Bani_4:Maadai_1:4437,4437,Bani_4,ancestor,Maadai_1,inferred,EZR 10:34,
Maadai_1:Bani_4:4438,4438,Maadai_1,descendant,Bani_4,explicit,EZR 10:34,
Bani_4:Amram_2:4439,4439,Bani_4,ancestor,Amram_2,inferred,EZR 10:34,
Amram_2:Bani_4:4440,4440,Amram_2,descendant,Bani_4,explicit,EZR 10:34,
Bani_4:Uel_1:4441,4441,Bani_4,ancestor,Uel_1,inferred,EZR 10:34,
Uel_1:Bani_4:4442,4442,Uel_1,descendant,Bani_4,explicit,EZR 10:34,
Bani_4:Benaiah_9:4443,4443,Bani_4,ancestor,Benaiah_9,inferred,EZR 10:35,
Benaiah_9:Bani_4:4444,4444,Benaiah_9,descendant,Bani_4,explicit,EZR 10:35,
Bani_4:Bedeiah_1:4445,4445,Bani_4,ancestor,Bedeiah_1,inferred,EZR 10:35,
Bedeiah_1:Bani_4:4446,4446,Bedeiah_1,descendant,Bani_4,explicit,EZR 10:35,
Bani_4:Cheluhi_1:4447,4447,Bani_4,ancestor,Cheluhi_1,inferred,EZR 10:35,
Cheluhi_1:Bani_4:4448,4448,Cheluhi_1,descendant,Bani_4,explicit,EZR 10:35,
Bani_4:Vaniah_1:4449,4449,Bani_4,ancestor,Vaniah_1,inferred,EZR 10:36,
Vaniah_1:Bani_4:4450,4450,Vaniah_1,descendant,Bani_4,explicit,EZR 10:36,
Bani_4:Meremoth_2:4451,4451,Bani_4,ancestor,Meremoth_2,inferred,EZR 10:36,
Meremoth_2:Bani_4:4452,4452,Meremoth_2,descendant,Bani_4,explicit,EZR 10:36,
Bani_4:Eliashib_6:4453,4453,Bani_4,ancestor,Eliashib_6,inferred,EZR 10:36,
Eliashib_6:Bani_4:4454,4454,Eliashib_6,descendant,Bani_4,explicit,EZR 10:36,
Bani_4:Mattaniah_8:4455,4455,Bani_4,ancestor,Mattaniah_8,inferred,EZR 10:37,
Mattaniah_8:Bani_4:4456,4456,Mattaniah_8,descendant,Bani_4,explicit,EZR 10:37,
Bani_4:Mattenai_2:4457,4457,Bani_4,ancestor,Mattenai_2,inferred,EZR 10:37,
Mattenai_2:Bani_4:4458,4458,Mattenai_2,descendant,Bani_4,explicit,EZR 10:37,
Bani_4:Jaasu_1:4459,4459,Bani_4,ancestor,Jaasu_1,inferred,EZR 10:37,
Jaasu_1:Bani_4:4460,4460,Jaasu_1,descendant,Bani_4,explicit,EZR 10:37,
Bani_4:Bani_5:4461,4461,Bani_4,ancestor,Bani_5,inferred,EZR 10:38,
Bani_5:Bani_4:4462,4462,Bani_5,descendant,Bani_4,explicit,EZR 10:38,
Bani_4:Binnui_3:4463,4463,Bani_4,ancestor,Binnui_3,inferred,EZR 10:38,
Binnui_3:Bani_4:4464,4464,Binnui_3,descendant,Bani_4,explicit,EZR 10:38,
Bani_4:Shimei_16:4465,4465,Bani_4,ancestor,Shimei_16,inferred,EZR 10:38,
Shimei_16:Bani_4:4466,4466,Shimei_16,descendant,Bani_4,explicit,EZR 10:38,
Bani_4:Shelemiah_1:4467,4467,Bani_4,ancestor,Shelemiah_1,inferred,EZR 10:39,
Shelemiah_1:Bani_4:4468,4468,Shelemiah_1,descendant,Bani_4,explicit,EZR 10:39,
Bani_4:Nathan_8:4469,4469,Bani_4,ancestor,Nathan_8,inferred,EZR 10:39,
Nathan_8:Bani_4:4470,4470,Nathan_8,descendant,Bani_4,explicit,EZR 10:39,
Bani_4:Adaiah_7:4471,4471,Bani_4,ancestor,Adaiah_7,inferred,EZR 10:39,
Adaiah_7:Bani_4:4472,4472,Adaiah_7,descendant,Bani_4,explicit,EZR 10:39,
Bani_4:Machnadebai_1:4473,4473,Bani_4,ancestor,Machnadebai_1,inferred,EZR 10:40,
Machnadebai_1:Bani_4:4474,4474,Machnadebai_1,descendant,Bani_4,explicit,EZR 10:40,
Bani_4:Shashai_1:4475,4475,Bani_4,ancestor,Shashai_1,inferred,EZR 10:40,
Shashai_1:Bani_4:4476,4476,Shashai_1,descendant,Bani_4,explicit,EZR 10:40,
Bani_4:Sharai_1:4477,4477,Bani_4,ancestor,Sharai_1,inferred,EZR 10:40,
Sharai_1:Bani_4:4478,4478,Sharai_1,descendant,Bani_4,explicit,EZR 10:40,
Bani_4:Azarel_3:4479,4479,Bani_4,ancestor,Azarel_3,inferred,EZR 10:41,
Azarel_3:Bani_4:4480,4480,Azarel_3,descendant,Bani_4,explicit,EZR 10:41,
Bani_4:Shelemiah_2:4481,4481,Bani_4,ancestor,Shelemiah_2,inferred,EZR 10:41,
Shelemiah_2:Bani_4:4482,4482,Shelemiah_2,descendant,Bani_4,explicit,EZR 10:41,
Bani_4:Shemariah_4:4483,4483,Bani_4,ancestor,Shemariah_4,inferred,EZR 10:41,
Shemariah_4:Bani_4:4484,4484,Shemariah_4,descendant,Bani_4,explicit,EZR 10:41,
Bani_4:Shallum_10:4485,4485,Bani_4,ancestor,Shallum_10,inferred,EZR 10:42,
Shallum_10:Bani_4:4486,4486,Shallum_10,descendant,Bani_4,explicit,EZR 10:42,
Bani_4:Amariah_5:4487,4487,Bani_4,ancestor,Amariah_5,inferred,EZR 10:42,
Amariah_5:Bani_4:4488,4488,Amariah_5,descendant,Bani_4,explicit,EZR 10:42,
Bani_4:Joseph_4:4489,4489,Bani_4,ancestor,Joseph_4,inferred,EZR 10:42,
Joseph_4:Bani_4:4490,4490,Joseph_4,descendant,Bani_4,explicit,EZR 10:42,
Nebo_1:Jeiel_8:4491,4491,Nebo_1,ancestor,Jeiel_8,inferred,EZR 10:43,
Jeiel_8:Nebo_1:4492,4492,Jeiel_8,descendant,Nebo_1,explicit,EZR 10:43,
Nebo_1:Mattithiah_4:4493,4493,Nebo_1,ancestor,Mattithiah_4,inferred,EZR 10:43,
Mattithiah_4:Nebo_1:4494,4494,Mattithiah_4,descendant,Nebo_1,explicit,EZR 10:43,
Nebo_1:Zabad_6:4495,4495,Nebo_1,ancestor,Zabad_6,inferred,EZR 10:43,
Zabad_6:Nebo_1:4496,4496,Zabad_6,descendant,Nebo_1,explicit,EZR 10:43,
Nebo_1:Zebina_1:4497,4497,Nebo_1,ancestor,Zebina_1,inferred,EZR 10:43,
Zebina_1:Nebo_1:4498,4498,Zebina_1,descendant,Nebo_1,explicit,EZR 10:43,
Nebo_1:Jaddai_1:4499,4499,Nebo_1,ancestor,Jaddai_1,inferred,EZR 10:43,
Jaddai_1:Nebo_1:4500,4500,Jaddai_1,descendant,Nebo_1,explicit,EZR 10:43,
Nebo_1:Joel_9:4501,4501,Nebo_1,ancestor,Joel_9,inferred,EZR 10:43,
Joel_9:Nebo_1:4502,4502,Joel_9,descendant,Nebo_1,explicit,EZR 10:43,
Nebo_1:Benaiah_10:4503,4503,Nebo_1,ancestor,Benaiah_10,inferred,EZR 10:43,
Benaiah_10:Nebo_1:4504,4504,Benaiah_10,descendant,Nebo_1,explicit,EZR 10:43,
Hacaliah_1:Nehemiah_1:4505,4505,Hacaliah_1,father,Nehemiah_1,inferred,NEH 1:1,
Nehemiah_1:Hacaliah_1:4506,4506,Nehemiah_1,son,Hacaliah_1,explicit,NEH 1:1,
Nehemiah_1:Hanani_4:4507,4507,Nehemiah_1,brother,Hanani_4,explicit,NEH 1:2,is this a *sibling* or a *fellow Jew* brother?
Hanani_4:Nehemiah_1:4508,4508,Hanani_4,brother,Nehemiah_1,inferred,NEH 1:2,is this a *sibling* or a *fellow Jew* brother?
Aaron_1:Eliashib_7:4509,4509,Aaron_1,ancestor,Eliashib_7,inferred,NEH 3:1,"as ""high priest"", Eliashib would have been a descendant of Aaron"
Eliashib_7:Aaron_1:4510,4510,Eliashib_7,descendant,Aaron_1,inferred,NEH 3:1,"as ""high priest"", Eliashib would have been a descendant of Aaron"
Imri_2:Zaccur_5:4511,4511,Imri_2,father,Zaccur_5,inferred,NEH 3:2,
Zaccur_5:Imri_2:4512,4512,Zaccur_5,son,Imri_2,explicit,NEH 3:2,
Uriah_2:Meremoth_1:4513,4513,Uriah_2,father,Meremoth_1,inferred,NEH 3:4,
Meremoth_1:Uriah_2:4514,4514,Meremoth_1,son,Uriah_2,explicit,NEH 3:4,
Hakkoz_2:Uriah_2:4515,4515,Hakkoz_2,father,Uriah_2,inferred,NEH 3:4,
Uriah_2:Hakkoz_2:4516,4516,Uriah_2,son,Hakkoz_2,explicit,NEH 3:4,
Berechiah_5:Meshullam_11:4517,4517,Berechiah_5,father,Meshullam_11,inferred,NEH 3:4,
Meshullam_11:Berechiah_5:4518,4518,Meshullam_11,son,Berechiah_5,explicit,NEH 3:4,
Meshezabel_1:Berechiah_5:4519,4519,Meshezabel_1,father,Berechiah_5,inferred,NEH 3:4,
Berechiah_5:Meshezabel_1:4520,4520,Berechiah_5,son,Meshezabel_1,explicit,NEH 3:4,
Baana_3:Zadok_3:4521,4521,Baana_3,father,Zadok_3,inferred,NEH 3:4,
Zadok_3:Baana_3:4522,4522,Zadok_3,son,Baana_3,explicit,NEH 3:4,
Paseah_3:Joiada_1:4523,4523,Paseah_3,father,Joiada_1,inferred,NEH 3:6,
Joiada_1:Paseah_3:4524,4524,Joiada_1,son,Paseah_3,explicit,NEH 3:6,
Besodeiah_1:Meshullam_12:4525,4525,Besodeiah_1,father,Meshullam_12,inferred,NEH 3:6,
Meshullam_12:Besodeiah_1:4526,4526,Meshullam_12,son,Besodeiah_1,explicit,NEH 3:6,
Harhaiah_1:Uzziel_6:4527,4527,Harhaiah_1,father,Uzziel_6,inferred,NEH 3:8,
Uzziel_6:Harhaiah_1:4528,4528,Uzziel_6,son,Harhaiah_1,explicit,NEH 3:8,
Hur_3:Rephaiah_4:4529,4529,Hur_3,father,Rephaiah_4,inferred,NEH 3:9,
Rephaiah_4:Hur_3:4530,4530,Rephaiah_4,son,Hur_3,explicit,NEH 3:9,
Harumaph_1:Jedaiah_3:4531,4531,Harumaph_1,father,Jedaiah_3,inferred,NEH 3:10,
Jedaiah_3:Harumaph_1:4532,4532,Jedaiah_3,son,Harumaph_1,explicit,NEH 3:10,
Hashabneiah_1:Hattush_2:4533,4533,Hashabneiah_1,father,Hattush_2,inferred,NEH 3:10,
Hattush_2:Hashabneiah_1:4534,4534,Hattush_2,son,Hashabneiah_1,explicit,NEH 3:10,
Harim_4:Malchijah_6:4535,4535,Harim_4,father,Malchijah_6,inferred,NEH 3:11,
Malchijah_6:Harim_4:4536,4536,Malchijah_6,son,Harim_4,explicit,NEH 3:11,
Pahath-moab_1:Hasshub_2:4537,4537,Pahath-moab_1,ancestor,Hasshub_2,inferred,NEH 3:11,
Hasshub_2:Pahath-moab_1:4538,4538,Hasshub_2,descendant,Pahath-moab_1,explicit,NEH 3:11,
Hallohesh_1:Shallum_11:4539,4539,Hallohesh_1,father,Shallum_11,inferred,NEH 3:12,
Shallum_11:Hallohesh_1:4540,4540,Shallum_11,son,Hallohesh_1,explicit,NEH 3:12,
Rechab_3:Malchijah_7:4541,4541,Rechab_3,father,Malchijah_7,inferred,NEH 3:14,
Malchijah_7:Rechab_3:4542,4542,Malchijah_7,son,Rechab_3,explicit,NEH 3:14,
Col-hozeh_1:Shallum_12:4543,4543,Col-hozeh_1,father,Shallum_12,inferred,NEH 3:15,
Shallum_12:Col-hozeh_1:4544,4544,Shallum_12,son,Col-hozeh_1,explicit,NEH 3:15,
Azbuk_1:Nehemiah_2:4545,4545,Azbuk_1,father,Nehemiah_2,inferred,NEH 3:16,
Nehemiah_2:Azbuk_1:4546,4546,Nehemiah_2,son,Azbuk_1,explicit,NEH 3:16,
Bani_6:Rehum_3:4547,4547,Bani_6,father,Rehum_3,inferred,NEH 3:17,
Rehum_3:Bani_6:4548,4548,Rehum_3,son,Bani_6,explicit,NEH 3:17,
Henadad_1:Bavvai_1:4549,4549,Henadad_1,father,Bavvai_1,inferred,NEH 3:18,
Bavvai_1:Henadad_1:4550,4550,Bavvai_1,son,Henadad_1,explicit,NEH 3:18,
Jeshua_6:Ezer_5:4551,4551,Jeshua_6,father,Ezer_5,inferred,NEH 3:19,
Ezer_5:Jeshua_6:4552,4552,Ezer_5,son,Jeshua_6,explicit,NEH 3:19,
Zabbai_2:Baruch_1:4553,4553,Zabbai_2,father,Baruch_1,inferred,NEH 3:20,
Baruch_1:Zabbai_2:4554,4554,Baruch_1,son,Zabbai_2,explicit,NEH 3:20,
